mol_name;activity;potency;receptor
DECOY30391;Inactive;2.0;R1
DECOY38465;Inactive;2.0;R1
DECOY9407;Inactive;2.0;R1
DECOY2986;Inactive;2.0;R3
DECOY39152;Inactive;2.0;R3
DECOY32482;Inactive;2.0;R3
DECOY22696;Inactive;2.0;R2
DECOY16137;Inactive;2.0;R1
DECOY34427;Inactive;2.0;R3
DECOY1293;Inactive;2.0;R2
DECOY39925;Inactive;2.0;R1
DECOY2133;Inactive;2.0;R3
DECOY9137;Inactive;2.0;R1
DECOY37222;Inactive;2.0;R1
DECOY18913;Inactive;2.0;R2
DECOY19537;Inactive;2.0;R3
DECOY26093;Inactive;2.0;R3
DECOY3153;Inactive;2.0;R2
DECOY40568;Inactive;2.0;R1
DECOY6972;Inactive;2.0;R1
DECOY12538;Inactive;2.0;R1
DECOY23974;Inactive;2.0;R1
DECOY9550;Inactive;2.0;R1
DECOY13581;Inactive;2.0;R1
DECOY22070;Inactive;2.0;R1
DECOY12420;Inactive;2.0;R3
DECOY11311;Inactive;2.0;R1
DECOY30377;Inactive;2.0;R1
DECOY13914;Inactive;2.0;R3
DECOY35839;Inactive;2.0;R3
DECOY25734;Inactive;2.0;R1
DECOY39632;Inactive;2.0;R1
DECOY4666;Inactive;2.0;R3
DECOY30531;Inactive;2.0;R1
DECOY32299;Inactive;2.0;R1
DECOY42347;Inactive;2.0;R1
DECOY8433;Inactive;2.0;R3
DECOY8144;Inactive;2.0;R2
DECOY5086;Inactive;2.0;R3
DECOY2890;Inactive;2.0;R2
DECOY28925;Inactive;2.0;R3
DECOY41161;Inactive;2.0;R3
DECOY43261;Inactive;2.0;R3
DECOY34874;Inactive;2.0;R1
DECOY24066;Inactive;2.0;R1
DECOY33440;Inactive;2.0;R3
DECOY2894;Inactive;2.0;R2
DECOY33855;Inactive;2.0;R3
DECOY17466;Inactive;2.0;R2
DECOY21330;Inactive;2.0;R1
DECOY10015;Inactive;2.0;R3
DECOY39774;Inactive;2.0;R3
DECOY24929;Inactive;2.0;R2
DECOY35014;Inactive;2.0;R2
DECOY23992;Inactive;2.0;R1
DECOY42033;Inactive;2.0;R1
DECOY12751;Inactive;2.0;R1
DECOY25159;Inactive;2.0;R2
DECOY6792;Inactive;2.0;R1
DECOY16955;Inactive;2.0;R3
DECOY10341;Inactive;2.0;R1
DECOY41581;Inactive;2.0;R1
DECOY4088;Inactive;2.0;R1
DECOY22465;Inactive;2.0;R1
DECOY37865;Inactive;2.0;R3
DECOY40904;Inactive;2.0;R1
DECOY10878;Inactive;2.0;R1
DECOY32242;Inactive;2.0;R3
DECOY38446;Inactive;2.0;R1
DECOY14574;Inactive;2.0;R1
DECOY4804;Inactive;2.0;R3
DECOY9008;Inactive;2.0;R2
DECOY16836;Inactive;2.0;R2
DECOY24168;Inactive;2.0;R3
DECOY21546;Inactive;2.0;R2
DECOY38143;Inactive;2.0;R1
DECOY22098;Inactive;2.0;R1
DECOY125;Inactive;2.0;R2
DECOY21449;Inactive;2.0;R1
DECOY13025;Inactive;2.0;R1
DECOY39908;Inactive;2.0;R1
DECOY37664;Inactive;2.0;R2
DECOY24378;Inactive;2.0;R2
DECOY35785;Inactive;2.0;R1
DECOY42734;Inactive;2.0;R1
DECOY38639;Inactive;2.0;R1
DECOY7218;Inactive;2.0;R1
DECOY28637;Inactive;2.0;R1
DECOY34986;Inactive;2.0;R2
DECOY15725;Inactive;2.0;R2
DECOY22890;Inactive;2.0;R1
DECOY4887;Inactive;2.0;R3
DECOY17299;Inactive;2.0;R2
DECOY2691;Inactive;2.0;R1
DECOY11616;Inactive;2.0;R3
DECOY26058;Inactive;2.0;R2
DECOY37950;Inactive;2.0;R1
DECOY17138;Inactive;2.0;R1
DECOY32896;Inactive;2.0;R2
DECOY11517;Inactive;2.0;R2
DECOY24505;Inactive;2.0;R2
DECOY12218;Inactive;2.0;R1
DECOY4620;Inactive;2.0;R3
DECOY6668;Inactive;2.0;R1
DECOY12753;Inactive;2.0;R3
DECOY35365;Inactive;2.0;R1
DECOY6583;Inactive;2.0;R3
DECOY18506;Inactive;2.0;R2
DECOY4978;Inactive;2.0;R1
DECOY37052;Inactive;2.0;R2
DECOY39612;Inactive;2.0;R2
DECOY24030;Inactive;2.0;R1
DECOY11402;Inactive;2.0;R1
DECOY18450;Inactive;2.0;R1
DECOY41280;Inactive;2.0;R1
DECOY30597;Inactive;2.0;R2
DECOY8164;Inactive;2.0;R1
DECOY37062;Inactive;2.0;R1
DECOY3935;Inactive;2.0;R3
DECOY21510;Inactive;2.0;R1
DECOY21893;Inactive;2.0;R1
DECOY25102;Inactive;2.0;R3
DECOY38583;Inactive;2.0;R1
DECOY17524;Inactive;2.0;R3
DECOY2904;Inactive;2.0;R1
DECOY33912;Inactive;2.0;R2
DECOY3483;Inactive;2.0;R3
DECOY4141;Inactive;2.0;R2
DECOY29876;Inactive;2.0;R1
DECOY25847;Inactive;2.0;R1
DECOY25649;Inactive;2.0;R2
DECOY39278;Inactive;2.0;R1
DECOY36106;Inactive;2.0;R1
DECOY40303;Inactive;2.0;R3
DECOY18792;Inactive;2.0;R1
DECOY28230;Inactive;2.0;R1
DECOY42397;Inactive;2.0;R1
DECOY30046;Inactive;2.0;R1
DECOY25017;Inactive;2.0;R1
DECOY13613;Inactive;2.0;R3
DECOY2165;Inactive;2.0;R1
DECOY34400;Inactive;2.0;R2
DECOY22066;Inactive;2.0;R1
DECOY24327;Inactive;2.0;R1
DECOY17095;Inactive;2.0;R2
DECOY16330;Inactive;2.0;R2
DECOY16300;Inactive;2.0;R3
DECOY30140;Inactive;2.0;R3
DECOY1368;Inactive;2.0;R3
DECOY36009;Inactive;2.0;R1
DECOY41909;Inactive;2.0;R1
DECOY18938;Inactive;2.0;R2
DECOY40620;Inactive;2.0;R1
DECOY43371;Inactive;2.0;R1
DECOY41460;Inactive;2.0;R3
DECOY35286;Inactive;2.0;R1
DECOY33717;Inactive;2.0;R1
DECOY21919;Inactive;2.0;R3
DECOY2285;Inactive;2.0;R3
DECOY3828;Inactive;2.0;R3
DECOY880;Inactive;2.0;R1
DECOY33691;Inactive;2.0;R1
DECOY20415;Inactive;2.0;R1
DECOY33904;Inactive;2.0;R2
DECOY11949;Inactive;2.0;R3
DECOY25511;Inactive;2.0;R1
DECOY12401;Inactive;2.0;R2
DECOY9399;Inactive;2.0;R3
DECOY21148;Inactive;2.0;R1
DECOY4779;Inactive;2.0;R1
DECOY22103;Inactive;2.0;R2
DECOY739;Inactive;2.0;R2
DECOY40156;Inactive;2.0;R1
DECOY14051;Inactive;2.0;R1
DECOY35008;Inactive;2.0;R2
DECOY30629;Inactive;2.0;R1
DECOY40776;Inactive;2.0;R3
DECOY41242;Inactive;2.0;R3
DECOY8057;Inactive;2.0;R1
DECOY700;Inactive;2.0;R1
DECOY40729;Inactive;2.0;R1
DECOY6581;Inactive;2.0;R3
DECOY38526;Inactive;2.0;R1
DECOY20565;Inactive;2.0;R2
DECOY32991;Inactive;2.0;R1
DECOY20974;Inactive;2.0;R1
DECOY37063;Inactive;2.0;R1
DECOY30499;Inactive;2.0;R3
DECOY36928;Inactive;2.0;R1
DECOY18747;Inactive;2.0;R2
DECOY3374;Inactive;2.0;R2
DECOY25811;Inactive;2.0;R1
DECOY38096;Inactive;2.0;R1
DECOY20801;Inactive;2.0;R1
DECOY1136;Inactive;2.0;R1
DECOY29809;Inactive;2.0;R1
DECOY38053;Inactive;2.0;R1
DECOY23283;Inactive;2.0;R1
DECOY1222;Inactive;2.0;R1
DECOY347;Inactive;2.0;R3
DECOY36036;Inactive;2.0;R3
DECOY15730;Inactive;2.0;R2
DECOY18435;Inactive;2.0;R2
DECOY15922;Inactive;2.0;R1
DECOY33575;Inactive;2.0;R1
DECOY8694;Inactive;2.0;R2
DECOY17336;Inactive;2.0;R1
DECOY41422;Inactive;2.0;R1
DECOY23596;Inactive;2.0;R3
DECOY7446;Inactive;2.0;R1
DECOY1504;Inactive;2.0;R1
DECOY6725;Inactive;2.0;R3
DECOY3763;Inactive;2.0;R3
DECOY38904;Inactive;2.0;R1
DECOY13714;Inactive;2.0;R3
DECOY10826;Inactive;2.0;R1
DECOY33434;Inactive;2.0;R3
DECOY39108;Inactive;2.0;R3
DECOY28249;Inactive;2.0;R2
DECOY26718;Inactive;2.0;R2
DECOY2920;Inactive;2.0;R3
DECOY26610;Inactive;2.0;R1
DECOY19634;Inactive;2.0;R3
DECOY11059;Inactive;2.0;R1
DECOY36819;Inactive;2.0;R1
DECOY41355;Inactive;2.0;R1
DECOY1413;Inactive;2.0;R3
DECOY10450;Inactive;2.0;R1
DECOY25817;Inactive;2.0;R1
DECOY12700;Inactive;2.0;R1
DECOY13037;Inactive;2.0;R2
DECOY10360;Inactive;2.0;R2
DECOY8917;Inactive;2.0;R2
DECOY9290;Inactive;2.0;R1
DECOY41311;Inactive;2.0;R1
DECOY35011;Inactive;2.0;R3
DECOY34288;Inactive;2.0;R1
DECOY20926;Inactive;2.0;R1
DECOY36225;Inactive;2.0;R1
DECOY38335;Inactive;2.0;R3
DECOY8760;Inactive;2.0;R3
DECOY22083;Inactive;2.0;R1
DECOY31529;Inactive;2.0;R1
DECOY5731;Inactive;2.0;R2
DECOY14793;Inactive;2.0;R2
DECOY37677;Inactive;2.0;R2
DECOY34324;Inactive;2.0;R2
DECOY29461;Inactive;2.0;R3
DECOY5806;Inactive;2.0;R2
DECOY25923;Inactive;2.0;R1
DECOY11745;Inactive;2.0;R1
DECOY13426;Inactive;2.0;R2
DECOY31695;Inactive;2.0;R1
DECOY1562;Inactive;2.0;R1
DECOY29676;Inactive;2.0;R3
DECOY8778;Inactive;2.0;R2
DECOY32995;Inactive;2.0;R1
DECOY10220;Inactive;2.0;R2
DECOY12899;Inactive;2.0;R1
DECOY33437;Inactive;2.0;R3
DECOY32889;Inactive;2.0;R3
DECOY18190;Inactive;2.0;R3
DECOY42439;Inactive;2.0;R2
DECOY18552;Inactive;2.0;R3
DECOY22311;Inactive;2.0;R1
DECOY16549;Inactive;2.0;R2
DECOY8523;Inactive;2.0;R1
DECOY2479;Inactive;2.0;R3
DECOY18378;Inactive;2.0;R2
DECOY31076;Inactive;2.0;R1
DECOY25308;Inactive;2.0;R2
DECOY24424;Inactive;2.0;R1
DECOY40269;Inactive;2.0;R1
DECOY28705;Inactive;2.0;R3
DECOY13700;Inactive;2.0;R3
DECOY42356;Inactive;2.0;R1
DECOY16593;Inactive;2.0;R1
DECOY28039;Inactive;2.0;R1
DECOY21162;Inactive;2.0;R1
DECOY25831;Inactive;2.0;R1
DECOY10264;Inactive;2.0;R1
DECOY22586;Inactive;2.0;R2
DECOY12585;Inactive;2.0;R2
DECOY965;Inactive;2.0;R2
DECOY20222;Inactive;2.0;R3
DECOY34952;Inactive;2.0;R3
DECOY21326;Inactive;2.0;R1
DECOY13351;Inactive;2.0;R1
DECOY33784;Inactive;2.0;R1
DECOY18963;Inactive;2.0;R2
DECOY8337;Inactive;2.0;R2
DECOY31259;Inactive;2.0;R1
DECOY7660;Inactive;2.0;R3
DECOY38070;Inactive;2.0;R1
DECOY15748;Inactive;2.0;R2
DECOY28967;Inactive;2.0;R1
DECOY13286;Inactive;2.0;R3
DECOY9808;Inactive;2.0;R2
DECOY31706;Inactive;2.0;R1
DECOY13319;Inactive;2.0;R3
DECOY6845;Inactive;2.0;R2
DECOY23295;Inactive;2.0;R1
DECOY34195;Inactive;2.0;R1
DECOY12132;Inactive;2.0;R1
DECOY23816;Inactive;2.0;R1
DECOY18996;Inactive;2.0;R1
DECOY13810;Inactive;2.0;R3
DECOY37319;Inactive;2.0;R1
DECOY29500;Inactive;2.0;R1
DECOY22128;Inactive;2.0;R2
DECOY38942;Inactive;2.0;R2
DECOY16902;Inactive;2.0;R1
DECOY24883;Inactive;2.0;R1
DECOY25042;Inactive;2.0;R2
DECOY1192;Inactive;2.0;R3
DECOY37549;Inactive;2.0;R2
DECOY20300;Inactive;2.0;R2
DECOY34347;Inactive;2.0;R1
DECOY28713;Inactive;2.0;R2
DECOY10261;Inactive;2.0;R1
DECOY620;Inactive;2.0;R3
DECOY3976;Inactive;2.0;R2
DECOY41568;Inactive;2.0;R1
DECOY6549;Inactive;2.0;R1
DECOY17498;Inactive;2.0;R2
DECOY31123;Inactive;2.0;R1
DECOY10722;Inactive;2.0;R3
DECOY8191;Inactive;2.0;R1
DECOY13713;Inactive;2.0;R3
DECOY9525;Inactive;2.0;R1
DECOY7017;Inactive;2.0;R1
DECOY23870;Inactive;2.0;R2
DECOY36811;Inactive;2.0;R1
DECOY38860;Inactive;2.0;R1
DECOY7555;Inactive;2.0;R3
DECOY30053;Inactive;2.0;R1
DECOY31522;Inactive;2.0;R1
DECOY38398;Inactive;2.0;R1
DECOY41551;Inactive;2.0;R1
DECOY27073;Inactive;2.0;R2
DECOY25290;Inactive;2.0;R1
DECOY2991;Inactive;2.0;R3
DECOY13596;Inactive;2.0;R3
DECOY2287;Inactive;2.0;R1
DECOY30051;Inactive;2.0;R3
DECOY20383;Inactive;2.0;R3
DECOY37385;Inactive;2.0;R1
DECOY7244;Inactive;2.0;R1
DECOY20605;Inactive;2.0;R2
DECOY13814;Inactive;2.0;R1
DECOY38170;Inactive;2.0;R3
DECOY16933;Inactive;2.0;R1
DECOY19490;Inactive;2.0;R1
DECOY41486;Inactive;2.0;R1
DECOY31177;Inactive;2.0;R1
DECOY25082;Inactive;2.0;R3
DECOY17950;Inactive;2.0;R2
DECOY12517;Inactive;2.0;R1
DECOY34299;Inactive;2.0;R2
DECOY42156;Inactive;2.0;R1
DECOY41885;Inactive;2.0;R1
DECOY6519;Inactive;2.0;R2
DECOY36951;Inactive;2.0;R1
DECOY21632;Inactive;2.0;R1
DECOY24857;Inactive;2.0;R1
DECOY5443;Inactive;2.0;R3
DECOY32153;Inactive;2.0;R1
DECOY13629;Inactive;2.0;R3
DECOY41234;Inactive;2.0;R3
DECOY14239;Inactive;2.0;R3
DECOY11144;Inactive;2.0;R2
DECOY20154;Inactive;2.0;R2
DECOY39859;Inactive;2.0;R2
DECOY12665;Inactive;2.0;R1
DECOY23942;Inactive;2.0;R2
DECOY17135;Inactive;2.0;R1
DECOY31614;Inactive;2.0;R1
DECOY40854;Inactive;2.0;R3
DECOY24705;Inactive;2.0;R3
DECOY42545;Inactive;2.0;R3
DECOY3821;Inactive;2.0;R1
DECOY21281;Inactive;2.0;R1
DECOY3114;Inactive;2.0;R2
DECOY39879;Inactive;2.0;R1
DECOY3634;Inactive;2.0;R2
DECOY30840;Inactive;2.0;R1
DECOY35134;Inactive;2.0;R1
DECOY29186;Inactive;2.0;R2
DECOY33350;Inactive;2.0;R1
DECOY29;Inactive;2.0;R3
DECOY23941;Inactive;2.0;R3
DECOY36066;Inactive;2.0;R1
DECOY25507;Inactive;2.0;R1
DECOY17402;Inactive;2.0;R3
DECOY16230;Inactive;2.0;R2
DECOY30538;Inactive;2.0;R1
DECOY20317;Inactive;2.0;R1
DECOY20657;Inactive;2.0;R3
DECOY10448;Inactive;2.0;R3
DECOY1085;Inactive;2.0;R1
DECOY10599;Inactive;2.0;R1
DECOY38966;Inactive;2.0;R1
DECOY26119;Inactive;2.0;R1
DECOY34591;Inactive;2.0;R1
DECOY21657;Inactive;2.0;R1
DECOY27996;Inactive;2.0;R1
DECOY38895;Inactive;2.0;R1
DECOY26810;Inactive;2.0;R3
DECOY1903;Inactive;2.0;R1
DECOY22694;Inactive;2.0;R2
DECOY15836;Inactive;2.0;R1
DECOY21351;Inactive;2.0;R2
DECOY24012;Inactive;2.0;R1
DECOY37894;Inactive;2.0;R2
DECOY9511;Inactive;2.0;R2
DECOY41218;Inactive;2.0;R3
DECOY29003;Inactive;2.0;R1
DECOY442;Inactive;2.0;R3
DECOY19200;Inactive;2.0;R2
DECOY42740;Inactive;2.0;R3
DECOY28058;Inactive;2.0;R1
DECOY19504;Inactive;2.0;R3
DECOY4612;Inactive;2.0;R3
DECOY30768;Inactive;2.0;R1
DECOY28031;Inactive;2.0;R1
DECOY29420;Inactive;2.0;R1
DECOY32635;Inactive;2.0;R3
DECOY7112;Inactive;2.0;R2
DECOY12150;Inactive;2.0;R1
DECOY10447;Inactive;2.0;R3
DECOY27541;Inactive;2.0;R1
DECOY37736;Inactive;2.0;R1
DECOY11889;Inactive;2.0;R2
DECOY9236;Inactive;2.0;R1
DECOY3070;Inactive;2.0;R1
DECOY9293;Inactive;2.0;R2
DECOY10324;Inactive;2.0;R1
DECOY23398;Inactive;2.0;R2
DECOY23141;Inactive;2.0;R3
DECOY10422;Inactive;2.0;R3
DECOY6711;Inactive;2.0;R2
DECOY14821;Inactive;2.0;R1
DECOY4482;Inactive;2.0;R2
DECOY6540;Inactive;2.0;R1
DECOY2842;Inactive;2.0;R2
DECOY31408;Inactive;2.0;R1
DECOY6069;Inactive;2.0;R1
DECOY11101;Inactive;2.0;R1
DECOY3313;Inactive;2.0;R2
DECOY24670;Inactive;2.0;R3
DECOY6949;Inactive;2.0;R1
DECOY144;Inactive;2.0;R1
DECOY15635;Inactive;2.0;R1
DECOY5104;Inactive;2.0;R1
DECOY18719;Inactive;2.0;R2
DECOY6839;Inactive;2.0;R2
DECOY21300;Inactive;2.0;R2
DECOY22067;Inactive;2.0;R1
DECOY32027;Inactive;2.0;R1
DECOY13594;Inactive;2.0;R1
DECOY14789;Inactive;2.0;R2
DECOY16671;Inactive;2.0;R1
DECOY10125;Inactive;2.0;R3
DECOY24925;Inactive;2.0;R2
DECOY27524;Inactive;2.0;R2
DECOY36919;Inactive;2.0;R3
DECOY17814;Inactive;2.0;R1
DECOY273;Inactive;2.0;R1
DECOY13834;Inactive;2.0;R1
DECOY5485;Inactive;2.0;R1
DECOY11964;Inactive;2.0;R2
DECOY40041;Inactive;2.0;R2
DECOY26903;Inactive;2.0;R1
DECOY8835;Inactive;2.0;R1
DECOY32086;Inactive;2.0;R3
DECOY40307;Inactive;2.0;R1
DECOY23738;Inactive;2.0;R1
DECOY24162;Inactive;2.0;R3
DECOY38746;Inactive;2.0;R3
DECOY3870;Inactive;2.0;R1
DECOY22495;Inactive;2.0;R2
DECOY9654;Inactive;2.0;R1
DECOY20594;Inactive;2.0;R1
DECOY33682;Inactive;2.0;R3
DECOY7324;Inactive;2.0;R2
DECOY26722;Inactive;2.0;R2
DECOY12575;Inactive;2.0;R2
DECOY22997;Inactive;2.0;R1
DECOY25603;Inactive;2.0;R3
DECOY30147;Inactive;2.0;R3
DECOY14961;Inactive;2.0;R3
DECOY17204;Inactive;2.0;R3
DECOY8661;Inactive;2.0;R1
DECOY28022;Inactive;2.0;R1
DECOY35688;Inactive;2.0;R2
DECOY3259;Inactive;2.0;R3
DECOY25113;Inactive;2.0;R1
DECOY33453;Inactive;2.0;R1
DECOY25228;Inactive;2.0;R1
DECOY24276;Inactive;2.0;R1
DECOY780;Inactive;2.0;R1
DECOY842;Inactive;2.0;R2
DECOY35398;Inactive;2.0;R2
DECOY26049;Inactive;2.0;R2
DECOY12303;Inactive;2.0;R3
DECOY3565;Inactive;2.0;R2
DECOY15458;Inactive;2.0;R1
DECOY42306;Inactive;2.0;R1
DECOY15957;Inactive;2.0;R1
DECOY31846;Inactive;2.0;R1
DECOY28872;Inactive;2.0;R2
DECOY43228;Inactive;2.0;R1
DECOY28697;Inactive;2.0;R3
DECOY17592;Inactive;2.0;R2
DECOY35967;Inactive;2.0;R1
DECOY3078;Inactive;2.0;R2
DECOY25504;Inactive;2.0;R1
DECOY8092;Inactive;2.0;R1
DECOY40702;Inactive;2.0;R1
DECOY12004;Inactive;2.0;R3
DECOY40231;Inactive;2.0;R1
DECOY17667;Inactive;2.0;R3
DECOY1023;Inactive;2.0;R1
DECOY35386;Inactive;2.0;R1
DECOY39654;Inactive;2.0;R1
DECOY37467;Inactive;2.0;R3
DECOY14923;Inactive;2.0;R1
DECOY38013;Inactive;2.0;R1
DECOY8524;Inactive;2.0;R3
DECOY37331;Inactive;2.0;R3
DECOY21770;Inactive;2.0;R2
DECOY36625;Inactive;2.0;R1
DECOY1906;Inactive;2.0;R1
DECOY39683;Inactive;2.0;R1
DECOY23804;Inactive;2.0;R1
DECOY27970;Inactive;2.0;R1
DECOY18130;Inactive;2.0;R3
DECOY6237;Inactive;2.0;R1
DECOY24511;Inactive;2.0;R2
DECOY25857;Inactive;2.0;R1
DECOY13372;Inactive;2.0;R1
DECOY11784;Inactive;2.0;R1
DECOY35699;Inactive;2.0;R2
DECOY20260;Inactive;2.0;R3
DECOY6356;Inactive;2.0;R1
DECOY26010;Inactive;2.0;R1
DECOY1675;Inactive;2.0;R1
DECOY9779;Inactive;2.0;R1
DECOY8592;Inactive;2.0;R1
DECOY4029;Inactive;2.0;R1
DECOY30403;Inactive;2.0;R2
DECOY25651;Inactive;2.0;R1
DECOY17448;Inactive;2.0;R3
DECOY39674;Inactive;2.0;R1
DECOY9937;Inactive;2.0;R1
DECOY41530;Inactive;2.0;R1
DECOY37693;Inactive;2.0;R2
DECOY22707;Inactive;2.0;R3
DECOY23783;Inactive;2.0;R1
DECOY32876;Inactive;2.0;R2
DECOY16225;Inactive;2.0;R2
DECOY14142;Inactive;2.0;R1
DECOY43345;Inactive;2.0;R3
DECOY16818;Inactive;2.0;R2
DECOY6983;Inactive;2.0;R1
DECOY9738;Inactive;2.0;R1
DECOY18717;Inactive;2.0;R2
DECOY25677;Inactive;2.0;R1
DECOY5368;Inactive;2.0;R1
DECOY6966;Inactive;2.0;R1
DECOY38210;Inactive;2.0;R1
DECOY15552;Inactive;2.0;R2
DECOY16719;Inactive;2.0;R1
DECOY23376;Inactive;2.0;R2
DECOY427;Inactive;2.0;R2
DECOY20170;Inactive;2.0;R3
DECOY24150;Inactive;2.0;R2
DECOY16932;Inactive;2.0;R1
DECOY42316;Inactive;2.0;R2
DECOY25777;Inactive;2.0;R1
DECOY14417;Inactive;2.0;R3
DECOY11462;Inactive;2.0;R2
DECOY12163;Inactive;2.0;R2
DECOY6653;Inactive;2.0;R1
DECOY24121;Inactive;2.0;R3
DECOY41084;Inactive;2.0;R1
DECOY21154;Inactive;2.0;R1
DECOY14116;Inactive;2.0;R3
DECOY32476;Inactive;2.0;R3
DECOY37582;Inactive;2.0;R3
DECOY270;Inactive;2.0;R1
DECOY39148;Inactive;2.0;R3
DECOY19860;Inactive;2.0;R3
DECOY31579;Inactive;2.0;R1
DECOY41189;Inactive;2.0;R3
DECOY27527;Inactive;2.0;R1
DECOY29487;Inactive;2.0;R1
DECOY39432;Inactive;2.0;R1
DECOY15159;Inactive;2.0;R3
DECOY35069;Inactive;2.0;R3
DECOY41628;Inactive;2.0;R1
DECOY22591;Inactive;2.0;R1
DECOY29075;Inactive;2.0;R3
DECOY15972;Inactive;2.0;R3
DECOY21534;Inactive;2.0;R1
DECOY9787;Inactive;2.0;R1
DECOY3733;Inactive;2.0;R3
DECOY39214;Inactive;2.0;R1
DECOY35618;Inactive;2.0;R3
DECOY13857;Inactive;2.0;R3
DECOY8353;Inactive;2.0;R1
DECOY14714;Inactive;2.0;R2
DECOY21925;Inactive;2.0;R1
DECOY14503;Inactive;2.0;R1
DECOY33066;Inactive;2.0;R1
DECOY35299;Inactive;2.0;R1
DECOY43168;Inactive;2.0;R1
DECOY5395;Inactive;2.0;R1
DECOY14369;Inactive;2.0;R1
DECOY34103;Inactive;2.0;R1
DECOY38331;Inactive;2.0;R2
DECOY29495;Inactive;2.0;R3
DECOY32364;Inactive;2.0;R1
DECOY3000;Inactive;2.0;R1
DECOY40488;Inactive;2.0;R1
DECOY8474;Inactive;2.0;R2
DECOY8885;Inactive;2.0;R3
DECOY1444;Inactive;2.0;R3
DECOY5963;Inactive;2.0;R2
DECOY21063;Inactive;2.0;R1
DECOY31740;Inactive;2.0;R1
DECOY42414;Inactive;2.0;R2
DECOY2100;Inactive;2.0;R3
DECOY7952;Inactive;2.0;R1
DECOY1166;Inactive;2.0;R1
DECOY8732;Inactive;2.0;R2
DECOY24494;Inactive;2.0;R2
DECOY17459;Inactive;2.0;R2
DECOY36952;Inactive;2.0;R1
DECOY40519;Inactive;2.0;R1
DECOY29198;Inactive;2.0;R3
DECOY4725;Inactive;2.0;R1
DECOY42027;Inactive;2.0;R1
DECOY12817;Inactive;2.0;R3
DECOY6409;Inactive;2.0;R2
DECOY16072;Inactive;2.0;R3
DECOY20818;Inactive;2.0;R1
DECOY4532;Inactive;2.0;R1
DECOY21392;Inactive;2.0;R2
DECOY29561;Inactive;2.0;R3
DECOY5901;Inactive;2.0;R1
DECOY42789;Inactive;2.0;R1
DECOY1425;Inactive;2.0;R3
DECOY13422;Inactive;2.0;R2
DECOY12442;Inactive;2.0;R1
DECOY41468;Inactive;2.0;R2
DECOY32150;Inactive;2.0;R1
DECOY37597;Inactive;2.0;R1
DECOY7666;Inactive;2.0;R1
DECOY2621;Inactive;2.0;R2
DECOY21170;Inactive;2.0;R1
DECOY27715;Inactive;2.0;R2
DECOY25779;Inactive;2.0;R1
DECOY18013;Inactive;2.0;R1
DECOY7642;Inactive;2.0;R3
DECOY22429;Inactive;2.0;R1
DECOY14898;Inactive;2.0;R2
DECOY26145;Inactive;2.0;R3
DECOY14072;Inactive;2.0;R1
DECOY6726;Inactive;2.0;R2
DECOY32160;Inactive;2.0;R1
DECOY21626;Inactive;2.0;R1
DECOY10030;Inactive;2.0;R3
DECOY35946;Inactive;2.0;R1
DECOY41569;Inactive;2.0;R1
DECOY35088;Inactive;2.0;R1
DECOY32670;Inactive;2.0;R1
DECOY36490;Inactive;2.0;R1
DECOY6050;Inactive;2.0;R1
DECOY22573;Inactive;2.0;R1
DECOY28831;Inactive;2.0;R2
DECOY32782;Inactive;2.0;R1
DECOY6989;Inactive;2.0;R1
DECOY7101;Inactive;2.0;R1
DECOY37229;Inactive;2.0;R2
DECOY16379;Inactive;2.0;R1
DECOY12766;Inactive;2.0;R2
DECOY22210;Inactive;2.0;R1
DECOY42502;Inactive;2.0;R3
DECOY2313;Inactive;2.0;R2
DECOY28990;Inactive;2.0;R1
DECOY10338;Inactive;2.0;R1
DECOY34906;Inactive;2.0;R2
DECOY29623;Inactive;2.0;R3
DECOY8349;Inactive;2.0;R2
DECOY21007;Inactive;2.0;R2
DECOY25431;Inactive;2.0;R3
DECOY42208;Inactive;2.0;R1
DECOY6265;Inactive;2.0;R2
DECOY24435;Inactive;2.0;R1
DECOY8811;Inactive;2.0;R1
DECOY7088;Inactive;2.0;R1
DECOY3326;Inactive;2.0;R2
DECOY43370;Inactive;2.0;R1
DECOY3444;Inactive;2.0;R2
DECOY30828;Inactive;2.0;R1
DECOY40892;Inactive;2.0;R1
DECOY34695;Inactive;2.0;R1
DECOY13213;Inactive;2.0;R2
DECOY19988;Inactive;2.0;R1
DECOY22520;Inactive;2.0;R1
DECOY21831;Inactive;2.0;R3
DECOY19398;Inactive;2.0;R1
DECOY17012;Inactive;2.0;R2
DECOY42236;Inactive;2.0;R3
DECOY6488;Inactive;2.0;R3
DECOY25990;Inactive;2.0;R3
DECOY43243;Inactive;2.0;R2
DECOY20151;Inactive;2.0;R3
DECOY1531;Inactive;2.0;R1
DECOY14610;Inactive;2.0;R1
DECOY27200;Inactive;2.0;R1
DECOY20145;Inactive;2.0;R3
DECOY13892;Inactive;2.0;R3
DECOY22060;Inactive;2.0;R1
DECOY5254;Inactive;2.0;R3
DECOY22251;Inactive;2.0;R1
DECOY35062;Inactive;2.0;R1
DECOY25015;Inactive;2.0;R1
DECOY29777;Inactive;2.0;R1
DECOY13231;Inactive;2.0;R2
DECOY4669;Inactive;2.0;R2
DECOY42393;Inactive;2.0;R1
DECOY39815;Inactive;2.0;R2
DECOY10187;Inactive;2.0;R2
DECOY42886;Inactive;2.0;R3
